rep,episode,mean,hw
2.000000000000000000e+00,3.250000000000000000e+02,-1.229254776106868690e+02,3.931913874548568089e+01
2.000000000000000000e+00,3.500000000000000000e+02,-1.094797865852090268e+02,4.718103039470597793e+01
2.000000000000000000e+00,3.750000000000000000e+02,-8.929946597777976081e+01,4.134514020012925073e+01
2.000000000000000000e+00,4.000000000000000000e+02,-9.680640149676851536e+01,3.521541295163645913e+01
2.000000000000000000e+00,4.250000000000000000e+02,-1.186334366066107009e+02,4.848783194796450147e+01
2.000000000000000000e+00,4.500000000000000000e+02,-8.890127691378066288e+01,6.098550645732316866e+01
2.000000000000000000e+00,4.750000000000000000e+02,-8.055838592361369876e+01,5.213729806273270384e+01
2.000000000000000000e+00,5.000000000000000000e+02,-8.861922577311635507e+01,4.924210051157175627e+01
3.000000000000000000e+00,0.000000000000000000e+00,-2.796553252812259984e+02,5.032344733784702839e+01
3.000000000000000000e+00,2.500000000000000000e+01,-2.490951759884724197e+02,7.717069281437079553e+01
3.000000000000000000e+00,5.000000000000000000e+01,-3.089554244124902880e+02,6.423986984899028130e+01
3.000000000000000000e+00,7.500000000000000000e+01,-1.734153688734501202e+02,6.321606406367177300e+01
3.000000000000000000e+00,1.000000000000000000e+02,-2.077830383100585721e+02,7.226357432608136833e+01
3.000000000000000000e+00,1.250000000000000000e+02,-1.750137963291279277e+02,5.245673220161651074e+01
3.000000000000000000e+00,1.500000000000000000e+02,-1.933421703692184792e+02,6.518053253052924845e+01
3.000000000000000000e+00,1.750000000000000000e+02,-1.110122961965913220e+02,4.820220629353508457e+01
3.000000000000000000e+00,2.000000000000000000e+02,-1.265447453876248431e+02,5.602812116257901209e+01
3.000000000000000000e+00,2.250000000000000000e+02,-1.503133716440742376e+02,5.631988653342572348e+01
3.000000000000000000e+00,2.500000000000000000e+02,-1.047369181976188912e+02,5.332436417267862794e+01
3.000000000000000000e+00,2.750000000000000000e+02,-9.755879841620030390e+01,5.165287035086921463e+01
3.000000000000000000e+00,3.000000000000000000e+02,-1.231100380789035995e+02,5.852269877196800962e+01
3.000000000000000000e+00,3.250000000000000000e+02,-1.131171842642177268e+02,6.475694303814107400e+01
3.000000000000000000e+00,3.500000000000000000e+02,-8.810546815565454892e+01,5.079976221950379056e+01
3.000000000000000000e+00,3.750000000000000000e+02,-1.084430145661221871e+02,4.593100629630897203e+01
3.000000000000000000e+00,4.000000000000000000e+02,-1.027447510686148746e+02,4.967064777129747455e+01
3.000000000000000000e+00,4.250000000000000000e+02,-1.381654009672081713e+02,5.181358511512812726e+01
3.000000000000000000e+00,4.500000000000000000e+02,-1.186555834248172658e+02,4.930196846896362928e+01
3.000000000000000000e+00,4.750000000000000000e+02,-6.731651033559846553e+01,5.302697099482821130e+01
3.000000000000000000e+00,5.000000000000000000e+02,-7.389728494190644881e+01,5.141323411701529267e+01
4.000000000000000000e+00,0.000000000000000000e+00,-4.377741204464413158e+02,5.405410438141378648e+01
4.000000000000000000e+00,2.500000000000000000e+01,-4.263557967561395685e+02,1.359654984190018752e+02
4.000000000000000000e+00,5.000000000000000000e+01,-2.191140210737420659e+02,6.425580827800857264e+01
4.000000000000000000e+00,7.500000000000000000e+01,-2.286460698216290837e+02,4.382802843052217412e+01
4.000000000000000000e+00,1.000000000000000000e+02,-2.291074133829985158e+02,5.339481666139353422e+01
4.000000000000000000e+00,1.250000000000000000e+02,-1.813173307742311522e+02,3.617724905166807758e+01
4.000000000000000000e+00,1.500000000000000000e+02,-2.003019411110309704e+02,3.926532535091676834e+01
4.000000000000000000e+00,1.750000000000000000e+02,-2.077279734140529399e+02,3.688204440664166839e+01
4.000000000000000000e+00,2.000000000000000000e+02,-1.731056432433717021e+02,5.041508446941183763e+01
4.000000000000000000e+00,2.250000000000000000e+02,-1.418986206179723695e+02,5.001897089256377171e+01
4.000000000000000000e+00,2.500000000000000000e+02,-1.313148075017452925e+02,5.103653277777153363e+01
4.000000000000000000e+00,2.750000000000000000e+02,-2.262479533258088225e+02,8.298120215981769832e+01
4.000000000000000000e+00,3.000000000000000000e+02,-1.887737253813897098e+02,5.617846611188826245e+01
4.000000000000000000e+00,3.250000000000000000e+02,-1.626357375050544647e+02,5.180400186427805664e+01
4.000000000000000000e+00,3.500000000000000000e+02,-1.116085602072435563e+02,4.521477056514923731e+01
4.000000000000000000e+00,3.750000000000000000e+02,-6.117901910807938748e+01,3.134262492701331482e+01
4.000000000000000000e+00,4.000000000000000000e+02,-1.042684815033251056e+02,4.264958249939672186e+01
4.000000000000000000e+00,4.250000000000000000e+02,-9.452930010841639330e+01,3.925166861846047794e+01
4.000000000000000000e+00,4.500000000000000000e+02,-5.770371409444476996e+01,3.766975216735395549e+01
4.000000000000000000e+00,4.750000000000000000e+02,-1.256930950962753997e+02,5.942656431800236305e+01
4.000000000000000000e+00,5.000000000000000000e+02,-1.235787075571772249e+02,5.840114346176109450e+01
5.000000000000000000e+00,0.000000000000000000e+00,-2.776949726521223170e+02,4.152062690067315742e+01
5.000000000000000000e+00,2.500000000000000000e+01,-2.124904041338629952e+02,3.653908408205261793e+01
5.000000000000000000e+00,5.000000000000000000e+01,-3.092473020526263667e+02,6.055366593333200598e+01
5.000000000000000000e+00,7.500000000000000000e+01,-2.097632739681856435e+02,6.547801645410001470e+01
5.000000000000000000e+00,1.000000000000000000e+02,-2.031337827835608323e+02,5.891968813937120331e+01
5.000000000000000000e+00,1.250000000000000000e+02,-1.766419853770859163e+02,5.305794269182946721e+01
5.000000000000000000e+00,1.500000000000000000e+02,-1.984670766533668314e+02,4.972634071488451468e+01
5.000000000000000000e+00,1.750000000000000000e+02,-1.374654068994609588e+02,2.803409845577928650e+01
5.000000000000000000e+00,2.000000000000000000e+02,-1.015356767355415002e+02,4.107542197222335290e+01
5.000000000000000000e+00,2.250000000000000000e+02,-8.392596559076152118e+01,2.519779254751186315e+01
5.000000000000000000e+00,2.500000000000000000e+02,-1.496119909250589046e+02,3.668402054255457045e+01
5.000000000000000000e+00,2.750000000000000000e+02,-1.230803701375420047e+02,4.039141925607933814e+01
5.000000000000000000e+00,3.000000000000000000e+02,-9.716365891686760392e+01,3.844638890230297079e+01
5.000000000000000000e+00,3.250000000000000000e+02,-1.062396051744795642e+02,2.835145334479805257e+01
5.000000000000000000e+00,3.500000000000000000e+02,-1.141975324524863140e+02,3.017258583326141164e+01
5.000000000000000000e+00,3.750000000000000000e+02,-1.319272753782275629e+02,4.429266437823386582e+01
5.000000000000000000e+00,4.000000000000000000e+02,-1.576586767508159710e+02,4.451482001751405448e+01
5.000000000000000000e+00,4.250000000000000000e+02,-1.076630023257301190e+02,2.664550034813090917e+01
5.000000000000000000e+00,4.500000000000000000e+02,-1.542871589594440422e+02,4.399418169404419388e+01
5.000000000000000000e+00,4.750000000000000000e+02,-1.952392063863318583e+02,5.259936723628536015e+01
5.000000000000000000e+00,5.000000000000000000e+02,-1.697076343994623073e+02,4.985928155809568096e+01
6.000000000000000000e+00,0.000000000000000000e+00,-2.079451057081724343e+02,4.476272117756408875e+01
6.000000000000000000e+00,2.500000000000000000e+01,-3.307113878365898927e+02,7.787980350664329876e+01
6.000000000000000000e+00,5.000000000000000000e+01,-2.925709236015065926e+02,4.872593642650085144e+01
6.000000000000000000e+00,7.500000000000000000e+01,-3.045842176335990530e+02,5.289833427677422861e+01
6.000000000000000000e+00,1.000000000000000000e+02,-2.355930617979365707e+02,5.649481479980990883e+01
6.000000000000000000e+00,1.250000000000000000e+02,-1.747378522305579622e+02,4.820167528348281394e+01
6.000000000000000000e+00,1.500000000000000000e+02,-1.985747117006449685e+02,5.691586106273894785e+01
6.000000000000000000e+00,1.750000000000000000e+02,-1.331471151381738025e+02,5.245328061421645316e+01
6.000000000000000000e+00,2.000000000000000000e+02,-1.961788609560010457e+02,5.702106711018836904e+01
6.000000000000000000e+00,2.250000000000000000e+02,-1.439466273085742500e+02,5.567442598641250129e+01
6.000000000000000000e+00,2.500000000000000000e+02,-1.225057117471615840e+02,5.221848955035897433e+01
6.000000000000000000e+00,2.750000000000000000e+02,-1.320339372917002265e+02,4.490940622888029310e+01
6.000000000000000000e+00,3.000000000000000000e+02,-1.119364565487084491e+02,4.270390519290653231e+01
6.000000000000000000e+00,3.250000000000000000e+02,-1.075295019447248563e+02,4.163456117302654036e+01
6.000000000000000000e+00,3.500000000000000000e+02,-1.082208202583380086e+02,5.034585108303352996e+01
6.000000000000000000e+00,3.750000000000000000e+02,-1.562835983108756182e+02,7.084503501811104798e+01
6.000000000000000000e+00,4.000000000000000000e+02,-1.989560801678376549e+02,9.602895040811165472e+01
6.000000000000000000e+00,4.250000000000000000e+02,-1.609699916806024476e+02,6.954028796311474991e+01
6.000000000000000000e+00,4.500000000000000000e+02,-1.458825834998539790e+02,6.401916877308356391e+01
6.000000000000000000e+00,4.750000000000000000e+02,-1.639574250573159304e+02,6.874490065553851537e+01
6.000000000000000000e+00,5.000000000000000000e+02,-1.555329588831432375e+02,5.470887048087432447e+01
7.000000000000000000e+00,0.000000000000000000e+00,-1.671984258314615488e+02,4.070613011408453730e+01
7.000000000000000000e+00,2.500000000000000000e+01,-2.150286454019320104e+02,4.947664040327713764e+01
7.000000000000000000e+00,5.000000000000000000e+01,-2.020987988286012467e+02,5.418296335158208876e+01
7.000000000000000000e+00,7.500000000000000000e+01,-1.844507488044990851e+02,5.106259896841893209e+01
7.000000000000000000e+00,1.000000000000000000e+02,-1.778954924349533826e+02,3.998699940310809353e+01
7.000000000000000000e+00,1.250000000000000000e+02,-1.966874570184496349e+02,4.943299536386042803e+01
7.000000000000000000e+00,1.500000000000000000e+02,-2.336226847644866211e+02,6.030683612091759471e+01
7.000000000000000000e+00,1.750000000000000000e+02,-2.173431201061639513e+02,4.590646743999443657e+01
7.000000000000000000e+00,2.000000000000000000e+02,-1.949372028233180174e+02,4.173023028854947825e+01
7.000000000000000000e+00,2.250000000000000000e+02,-2.398204965683710839e+02,5.784112212342702009e+01
7.000000000000000000e+00,2.500000000000000000e+02,-2.221224872430402968e+02,5.533826372662114323e+01
7.000000000000000000e+00,2.750000000000000000e+02,-2.482958085352309467e+02,6.115460759372912491e+01
7.000000000000000000e+00,3.000000000000000000e+02,-2.133945540772918719e+02,5.377456383457545996e+01
7.000000000000000000e+00,3.250000000000000000e+02,-1.712852152976226705e+02,4.681102695042986284e+01
7.000000000000000000e+00,3.500000000000000000e+02,-2.109535430884366747e+02,5.214504791359910030e+01
7.000000000000000000e+00,3.750000000000000000e+02,-1.676164837638181382e+02,3.927519504798762995e+01
7.000000000000000000e+00,4.000000000000000000e+02,-1.683847979982791117e+02,5.202799562856738191e+01
7.000000000000000000e+00,4.250000000000000000e+02,-1.000182042794825463e+02,4.017786590532799096e+01
7.000000000000000000e+00,4.500000000000000000e+02,-1.332001340547678296e+02,5.278021106218213276e+01
7.000000000000000000e+00,4.750000000000000000e+02,-1.317184562455144032e+02,5.823669395596820664e+01
7.000000000000000000e+00,5.000000000000000000e+02,-1.405497478723062557e+02,6.133515455051418286e+01
8.000000000000000000e+00,0.000000000000000000e+00,-1.548545006232409946e+02,4.019302545113112757e+01
8.000000000000000000e+00,2.500000000000000000e+01,-2.986011404220667487e+02,5.490196248515216837e+01
8.000000000000000000e+00,5.000000000000000000e+01,-1.942343928917964320e+02,4.396809467251834747e+01
8.000000000000000000e+00,7.500000000000000000e+01,-1.897412825958559779e+02,3.241046836693371347e+01
8.000000000000000000e+00,1.000000000000000000e+02,-3.675642666156148266e+02,7.601507040369310175e+01
8.000000000000000000e+00,1.250000000000000000e+02,-2.609771684013515483e+02,3.376779328308423800e+01
8.000000000000000000e+00,1.500000000000000000e+02,-1.286473058717782862e+02,3.829695184039631073e+01
8.000000000000000000e+00,1.750000000000000000e+02,-1.461083582845409694e+02,6.222515088634575164e+01
8.000000000000000000e+00,2.000000000000000000e+02,-1.050739322408790173e+02,3.798664978723191155e+01
8.000000000000000000e+00,2.250000000000000000e+02,-1.366513594467942028e+02,4.933841767111432119e+01
8.000000000000000000e+00,2.500000000000000000e+02,-1.044452679432305189e+02,3.807938858343088384e+01
8.000000000000000000e+00,2.750000000000000000e+02,-9.017305699337296687e+01,2.997323178101455454e+01
8.000000000000000000e+00,3.000000000000000000e+02,-9.920046313389254067e+01,3.914646908806544445e+01
8.000000000000000000e+00,3.250000000000000000e+02,-9.554132614978544780e+01,3.261925860236227948e+01
8.000000000000000000e+00,3.500000000000000000e+02,-6.833991333366311949e+01,1.485594771647919110e+01
8.000000000000000000e+00,3.750000000000000000e+02,-7.527713140871779274e+01,2.134515294431161081e+01
8.000000000000000000e+00,4.000000000000000000e+02,-1.116271645127684167e+02,2.610790474902942648e+01
8.000000000000000000e+00,4.250000000000000000e+02,-1.073294522024046245e+02,3.276415424023593914e+01
8.000000000000000000e+00,4.500000000000000000e+02,-1.171626986145192575e+02,4.083809534698297483e+01
8.000000000000000000e+00,4.750000000000000000e+02,-1.291472205116940302e+02,3.421301214827386161e+01
8.000000000000000000e+00,5.000000000000000000e+02,-2.083664713451487103e+02,6.721820383516396191e+01
9.000000000000000000e+00,0.000000000000000000e+00,-3.049394611820377463e+02,5.443772680496496008e+01
9.000000000000000000e+00,2.500000000000000000e+01,-2.678497146807766853e+02,4.429018405034621253e+01
9.000000000000000000e+00,5.000000000000000000e+01,-1.690487226955563358e+02,3.895923249818003598e+01
9.000000000000000000e+00,7.500000000000000000e+01,-2.539114100882841001e+02,4.491931607242508306e+01
9.000000000000000000e+00,1.000000000000000000e+02,-2.377263300659237757e+02,4.502911260301759455e+01
9.000000000000000000e+00,1.250000000000000000e+02,-1.974739372827761201e+02,3.451902907006630272e+01
9.000000000000000000e+00,1.500000000000000000e+02,-1.655622551403263003e+02,4.737339306752114254e+01
9.000000000000000000e+00,1.750000000000000000e+02,-1.719032118862777452e+02,4.568199008872298350e+01
9.000000000000000000e+00,2.000000000000000000e+02,-1.421248113346631214e+02,4.927823356164633140e+01
9.000000000000000000e+00,2.250000000000000000e+02,-1.645147486940997794e+02,3.963874492107491676e+01
9.000000000000000000e+00,2.500000000000000000e+02,-1.454663533717872781e+02,4.936621611855576219e+01
9.000000000000000000e+00,2.750000000000000000e+02,-1.431353592019106316e+02,4.219409376145827650e+01
9.000000000000000000e+00,3.000000000000000000e+02,-1.270772612081706541e+02,5.105119233487063468e+01
9.000000000000000000e+00,3.250000000000000000e+02,-1.070572857737338524e+02,4.582850422588015249e+01
9.000000000000000000e+00,3.500000000000000000e+02,-1.621893211855175707e+02,5.623356395194917212e+01
9.000000000000000000e+00,3.750000000000000000e+02,-1.418598029975316024e+02,4.642087542724883775e+01
9.000000000000000000e+00,4.000000000000000000e+02,-1.325957212529140463e+02,5.169327580174265080e+01
9.000000000000000000e+00,4.250000000000000000e+02,-1.424826183789942036e+02,5.441269518013449868e+01
9.000000000000000000e+00,4.500000000000000000e+02,-1.266273522611965774e+02,5.509365550181284732e+01
9.000000000000000000e+00,4.750000000000000000e+02,-1.726967614508348845e+02,6.617564758886732079e+01
9.000000000000000000e+00,5.000000000000000000e+02,-1.782141081513790084e+02,6.670691159446302265e+01
